Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Release Code,Release,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F
"141","'496","Mongolia","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"843.43","E",,,,,,
"141","'496","Mongolia","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.88","E",,,,,,
"141","'496","Mongolia","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"494.59","E",,,,,,
"141","'496","Mongolia","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.52","E",,,,,,
"141","'496","Mongolia","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"861.78","E",,,,,,
"141","'496","Mongolia","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.9","E",,,,,,
"141","'496","Mongolia","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"2399.38","E",,,,,,
"141","'496","Mongolia","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"2.5","E",,,,,,
"141","'496","Mongolia","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"210.54","E",,,,,,
"141","'496","Mongolia","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.22","E",,,,,,
"141","'496","Mongolia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","28.6","E","26.7","E","23.4","E","23.8","E","22.5","E","18.6","E","19.1","E","18.3","E"
"141","'496","Mongolia","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","29.7","E","27.9","E","24.5","E","24.9","E","23.5","E","19.6","E",,,,
"141","'496","Mongolia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","0.9","E","0.8","E","0.8","E","0.8","E","0.8","E","0.6","E","0.7","E","0.6","E"
"141","'496","Mongolia","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","0.9","E","0.9","E","0.8","E","0.8","E","0.8","E","0.7","E",,,,
"273","'499","Montenegro","70041","Cost of a healthy diet (CoHD), LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d","1.37","E","1.38","E","1.42","E","1.44","E","1.49","E","1.83","E","2.02","E","2.05","E"
"273","'499","Montenegro","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.21","E","3.24","E","3.49","E","3.43","E","3.63","E","4.4","E","4.74","E","4.78","E"
"273","'499","Montenegro","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.23","E",,,,,,
"273","'499","Montenegro","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.57","E",,,,,,
"273","'499","Montenegro","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.36","E",,,,,,
"273","'499","Montenegro","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.88","E",,,,,,
"273","'499","Montenegro","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.19","E",,,,,,
"273","'499","Montenegro","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.47","E",,,,,,
"273","'499","Montenegro","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.36","E",,,,,,
"273","'499","Montenegro","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.88","E",,,,,,
"273","'499","Montenegro","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.29","E",,,,,,
"273","'499","Montenegro","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.69","E",,,,,,
"273","'499","Montenegro","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.06","E",,,,,,
"273","'499","Montenegro","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.15","E",,,,,,
"273","'499","Montenegro","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","17.4","E","18.4","E","15.4","E","15.8","E","12.6","E","11.2","E","10.2","E","9.2","E"
"273","'499","Montenegro","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","17.4","E","18.5","E","15.6","E","15.6","E","12.5","E","12.1","E",,,,
"273","'499","Montenegro","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E"
"273","'499","Montenegro","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E",,,,
"143","'504","Morocco","70041","Cost of a healthy diet (CoHD), LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d","11.17","E","11.27","E","11.13","E","11.23","E","11.29","E","12.56","E","14.19","E","14.28","E"
"143","'504","Morocco","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","2.63","E","2.5","E","2.47","E","2.47","E","2.76","E","3.11","E","3.45","E","3.54","E"
"143","'504","Morocco","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"1.91","E",,,,,,
"143","'504","Morocco","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.47","E",,,,,,
"143","'504","Morocco","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"3.36","E",,,,,,
"143","'504","Morocco","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.82","E",,,,,,
"143","'504","Morocco","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"1.56","E",,,,,,
"143","'504","Morocco","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.38","E",,,,,,
"143","'504","Morocco","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"2.12","E",,,,,,
"143","'504","Morocco","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.52","E",,,,,,
"143","'504","Morocco","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"1.83","E",,,,,,
"143","'504","Morocco","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.45","E",,,,,,
"143","'504","Morocco","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"0.52","E",,,,,,
"143","'504","Morocco","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.13","E",,,,,,
"143","'504","Morocco","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","13.2","E","12.5","E","11.9","E","14","E","12.2","E","12.9","E","14","E","13.6","E"
"143","'504","Morocco","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","13","E","12.4","E","11.7","E","13.8","E","12","E","12.7","E",,,,
"143","'504","Morocco","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","4.7","E","4.5","E","4.3","E","5.1","E","4.5","E","4.8","E","5.3","E","5.2","E"
"143","'504","Morocco","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","4.6","E","4.4","E","4.2","E","5","E","4.4","E","4.8","E",,,,
"144","'508","Mozambique","70041","Cost of a healthy diet (CoHD), LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d","61.86","E","61.88","E","63.9","E","68.43","E","76.26","E","86.07","E","94.68","E","103.92","E"
"144","'508","Mozambique","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","2.74","E","2.71","E","2.77","E","2.93","E","3.23","E","3.57","E","3.81","E","4.14","E"
"144","'508","Mozambique","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"14.04","E",,,,,,
"144","'508","Mozambique","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.59","E",,,,,,
"144","'508","Mozambique","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"28.21","E",,,,,,
"144","'508","Mozambique","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"1.19","E",,,,,,
"144","'508","Mozambique","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"9.66","E",,,,,,
"144","'508","Mozambique","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.41","E",,,,,,
"144","'508","Mozambique","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"12.75","E",,,,,,
"144","'508","Mozambique","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.54","E",,,,,,
"144","'508","Mozambique","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"5.19","E",,,,,,
"144","'508","Mozambique","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.22","E",,,,,,
"144","'508","Mozambique","70121","Cost of oils and fats, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,"6.41","E",,,,,,
"144","'508","Mozambique","70120","Cost of oils and fats, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,"0.27","E",,,,,,
"144","'508","Mozambique","7005","Prevalence of unaffordability (PUA), percent","6121","Value","7S2025","July 2025 (SOFI report)","%","84.4","E","84.7","E","86","E","88.1","E","88.9","E","89","E","88.9","E","89.3","E"
"144","'508","Mozambique","7005","Prevalence of unaffordability (PUA), percent","6121","Value","12U2024","December 2024 (Update)","%","84.9","E","85.3","E","86.5","E","88.6","E","89.2","E","89.3","E",,,,
"144","'508","Mozambique","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","7S2025","July 2025 (SOFI report)","million No","23.8","E","24.6","E","25.7","E","27.1","E","28.2","E","29.1","E","29.9","E","30.9","E"
"144","'508","Mozambique","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Value","12U2024","December 2024 (Update)","million No","23.9","E","24.7","E","25.8","E","27.3","E","28.3","E","29.2","E",,,,
"28","'104","Myanmar","70041","Cost of a healthy diet (CoHD), LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d","1444.78","E","1539.4","E","1678.13","E","1725.8","E","1820.96","E","2100.04","E","2244.98","E","2334.12","E"
"28","'104","Myanmar","70040","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day","3.56","E","3.7","E","3.93","E","3.96","E","3.64","E","3.88","E","3.72","E","3.49","E"
"28","'104","Myanmar","70071","Cost of starchy staples, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70070","Cost of starchy staples, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70081","Cost of animal source foods, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70080","Cost of animal source foods, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70091","Cost of legumes, nuts and seeds, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70090","Cost of legumes, nuts and seeds, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70101","Cost of vegetables, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70100","Cost of vegetables, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70111","Cost of fruits, LCU per person per day","6205","Value","7S2025","July 2025 (SOFI report)","LCU/cap/d",,,,,,,,,,"O",,,,,,
"28","'104","Myanmar","70110","Cost of fruits, PPP dollar per person per day","6226","Value","7S2025","July 2025 (SOFI report)","Int$ (PPP) per person per day",,,,,,,,,,"O",,,,,,
